人口統計表,総人口,男性,女性,0〜4歳,5〜9歳,10〜14歳,15〜19歳,20〜24歳,25〜29歳,30〜34歳,35〜39歳,40〜44歳,45〜49歳,50〜54歳,55〜59歳,60〜64歳,65〜69歳,70〜74歳,75〜79歳,80〜84歳,85〜89歳,90〜94歳,95〜99歳,100歳以上
下南部２丁目,1567,774,793,175,153,167,213,157,190,173,156,156,187,163,112,99,85,68,45,21,11,9,1,0
下南部３丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十禅寺１丁目,620,297,323,65,61,40,38,86,100,76,77,53,67,64,41,34,47,23,17,20,7,1,0,0
十禅寺２丁目,633,312,321,46,22,39,60,73,91,75,59,66,69,62,60,55,70,36,27,19,12,3,1,0
十禅寺３丁目,1952,887,1065,204,166,202,160,140,229,201,159,194,225,184,184,129,130,93,101,75,43,20,0,0
城山上代町,219,103,116,13,15,15,12,20,15,17,10,22,20,19,30,31,36,15,4,12,7,7,2,0
城東町,200,83,117,9,16,12,7,33,18,12,19,22,34,25,10,8,20,16,16,5,0,0,1,0
昭和町,2527,1215,1312,225,267,312,273,182,215,220,351,312,290,240,221,218,167,114,61,31,23,17,3,0
白石町,399,186,213,18,28,36,38,29,34,32,27,33,37,43,48,38,35,38,31,21,12,6,1,0
新大江１丁目,1558,735,823,76,129,135,174,240,217,143,174,141,213,187,99,92,83,82,47,30,21,5,5,0
新大江２丁目,1592,771,821,113,116,160,159,204,160,180,154,170,179,165,130,113,104,103,60,52,28,8,5,0
新大江３丁目,2134,1001,1133,170,176,203,247,290,247,194,197,229,283,212,128,138,132,117,95,38,24,10,5,0
新鍛冶屋町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新港１丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新市街,249,104,145,8,14,15,16,26,19,17,20,14,31,29,20,34,21,30,11,10,15,1,2,0
新生１丁目,1604,745,859,152,136,137,114,128,169,218,165,154,175,167,119,110,100,111,86,58,47,3,0,0
新生２丁目,868,395,473,33,47,55,81,79,97,74,71,89,108,111,67,61,64,73,74,40,28,11,0,0
新土河原１丁目,883,418,465,113,51,64,86,95,98,124,89,90,95,90,78,60,68,46,23,20,6,3,2,0
新土河原２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新南部１丁目,298,140,158,11,15,16,27,61,27,30,26,15,32,31,45,32,38,15,5,7,2,3,0,0
新南部２丁目,497,236,261,25,36,38,66,58,44,26,39,54,66,56,27,53,54,43,25,13,9,0,1,0
新南部３丁目,1149,607,542,94,87,112,140,267,164,108,96,124,143,101,70,76,70,31,33,22,17,1,0,0
新南部４丁目,415,216,199,19,26,28,52,119,59,45,32,41,48,36,29,24,35,15,11,4,4,4,0,0
新南部５丁目,1278,629,649,194,150,103,119,173,168,200,210,117,156,105,57,59,38,31,8,12,5,2,0,0
新南部６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新外１丁目,535,263,272,43,80,53,66,56,53,50,87,73,53,46,36,20,29,23,19,6,1,4,0,0
新外２丁目,404,212,192,35,35,42,41,43,50,39,42,41,78,34,40,30,30,15,11,6,2,0,2,0
新外３丁目,1031,494,537,107,94,100,108,92,151,112,110,125,124,94,73,66,57,49,35,16,4,6,2,0
新外４丁目,535,252,283,58,68,53,38,39,52,70,60,74,53,47,55,43,26,21,19,3,5,3,0,0
新町１丁目,1192,488,704,67,94,88,77,93,116,129,136,117,163,132,99,91,84,85,56,29,15,8,1,0
新町２丁目,820,348,472,60,33,44,73,99,117,83,65,79,85,74,84,61,63,48,44,31,18,7,0,0
新町３丁目,1271,543,728,72,77,87,97,137,121,102,113,109,114,150,130,139,98,97,76,48,31,15,1,0
新町４丁目,1362,600,762,72,49,82,113,198,182,146,131,114,167,140,120,104,111,73,79,45,22,9,5,0
新屋敷１丁目,703,307,396,37,32,62,54,93,82,70,58,68,69,60,49,55,67,69,46,27,10,2,0,0
新屋敷２丁目,1446,674,772,84,109,92,102,270,174,133,129,128,143,119,116,120,92,113,73,79,31,11,1,1
新屋敷３丁目,656,286,370,20,30,42,72,95,73,51,32,61,83,79,58,59,46,55,39,27,13,4,3,0
水源１丁目,920,407,513,37,64,73,93,92,69,65,40,86,121,104,96,87,87,72,60,45,26,10,0,0
水源２丁目,483,226,257,7,22,55,66,21,44,22,20,55,67,55,46,39,40,52,44,20,31,2,1,0
水前寺１丁目,2327,1058,1269,200,166,135,168,297,347,300,245,253,261,262,198,143,121,127,72,46,28,14,1,1
水前寺２丁目,1187,503,684,63,65,79,81,127,133,114,87,120,147,138,101,91,109,80,60,50,26,17,2,0
水前寺３丁目,2487,1113,1374,167,155,193,208,272,274,278,230,268,309,250,203,191,212,168,99,58,42,20,3,0
水前寺４丁目,2386,1094,1292,146,146,206,191,260,255,200,206,250,294,252,200,153,192,176,141,120,70,18,2,2
水前寺５丁目,1282,643,639,102,73,99,108,141,143,146,119,132,171,134,88,107,102,88,70,52,29,18,3,0
水前寺６丁目,1417,665,752,137,97,59,126,143,210,156,143,125,156,123,125,103,96,99,70,62,25,26,1,0
水前寺公園,2143,946,1197,143,191,200,185,182,208,199,228,227,238,213,186,155,135,163,115,75,32,10,4,0
水道町,383,168,215,20,14,21,17,36,50,36,27,35,32,52,54,37,31,44,21,10,6,8,0,0
菅原町,789,353,436,42,61,41,71,122,94,71,63,80,73,96,62,77,61,60,29,18,13,6,2,0
硯川町,713,341,372,42,47,57,62,85,59,50,52,50,75,110,74,71,63,68,37,23,23,6,0,0
砂原町,1414,653,761,87,105,140,166,166,152,103,96,143,208,172,147,88,91,80,53,39,21,10,0,0
銭塘町,1169,538,631,63,81,99,123,114,72,83,81,129,154,127,122,84,119,105,67,39,24,17,3,1
船場町２丁目,129,65,64,2,5,0,1,44,41,22,5,8,8,10,10,8,11,11,6,0,1,0,1,0
船場町３丁目,107,53,54,2,7,6,9,31,18,10,6,5,12,11,9,5,14,4,5,6,0,0,0,0
船場町下１丁目,535,241,294,25,27,43,57,54,34,25,18,53,72,62,41,67,56,64,39,21,13,4,1,0
高平１丁目,1624,752,872,94,106,161,157,156,157,148,142,153,190,208,173,173,138,107,54,33,15,8,3,0
高平２丁目,1352,638,714,121,115,160,141,137,142,129,130,150,163,171,114,98,100,64,35,12,0,5,3,0
高平３丁目,1656,773,883,109,139,154,191,160,150,128,158,174,185,202,164,156,127,117,54,25,26,6,4,0
田崎１丁目,950,448,502,94,72,67,81,68,92,130,127,71,83,104,88,96,76,58,41,28,17,5,0,0
田崎２丁目,1182,519,663,84,55,105,135,138,140,100,74,116,137,152,124,92,101,66,34,27,15,5,1,0
田崎３丁目,1586,688,898,110,105,101,175,129,160,146,112,137,193,159,177,163,157,128,71,25,19,7,0,0
田崎本町,695,328,367,43,30,44,44,72,99,91,53,61,71,63,57,81,80,58,27,26,17,5,1,0
田崎町,54,31,23,3,5,2,2,7,10,8,8,4,9,8,4,5,2,4,1,2,1,0,0,0
龍田町弓削,6174,3025,3149,471,548,544,627,745,748,598,522,592,844,743,633,446,394,323,210,115,78,13,5,0
谷尾崎町,1527,737,790,84,86,98,129,127,138,127,102,112,154,157,194,227,192,138,100,51,42,4,2,0
段山本町,272,123,149,9,9,22,3,33,33,9,28,22,34,49,30,11,31,28,30,6,5,3,0,0
田迎１丁目,365,174,191,27,46,33,26,31,34,37,39,42,38,35,24,36,36,18,7,18,6,6,0,0
田迎２丁目,941,456,485,147,130,107,60,79,148,156,156,122,91,45,38,24,27,31,10,11,10,5,0,0
田迎３丁目,769,379,390,124,78,57,46,77,140,127,101,65,82,82,44,36,30,32,12,7,7,1,0,0
田迎４丁目,377,175,202,51,31,44,25,30,46,62,39,41,26,32,49,18,12,18,13,8,4,2,1,0
田迎５丁目,447,214,233,49,43,37,46,51,77,56,62,40,60,35,31,31,20,11,5,4,2,1,0,0
田迎６丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
田迎町大字田井島,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
田迎町大字良町,5059,2461,2598,423,512,538,541,525,510,461,529,601,644,585,424,366,313,237,172,82,36,20,1,0
太郎迫町,343,149,194,29,44,14,14,15,28,32,26,18,27,38,30,34,22,19,29,26,29,14,3,1
近見１丁目,357,167,190,22,12,22,23,50,42,32,22,22,33,44,39,44,31,32,17,21,13,2,0,1
近見２丁目,785,363,422,60,66,74,84,78,77,87,88,65,96,84,69,53,43,61,33,19,8,2,1,0
近見３丁目,1136,549,587,130,105,116,105,128,136,127,130,141,132,78,71,78,59,60,41,29,11,7,1,0
近見４丁目,626,305,321,73,68,63,48,65,99,66,91,78,71,56,31,22,44,20,19,11,5,1,0,0
近見５丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
近見６丁目,1583,737,846,125,158,203,180,151,131,148,193,201,211,147,106,94,82,87,48,22,23,8,2,0
近見７丁目,422,199,223,48,48,33,43,57,53,55,46,54,69,24,31,28,19,7,4,0,1,0,1,0
近見８丁目,975,503,472,159,109,71,76,148,188,155,121,105,101,85,58,34,35,13,11,7,2,0,0,0
近見９丁目,37,17,20,3,0,2,0,13,7,6,7,0,1,5,4,3,2,0,1,0,0,0,0,0
近見町,1304,600,704,102,113,82,92,100,165,140,134,112,125,148,127,117,132,101,42,32,27,13,0,0
千葉城町,255,129,126,38,19,16,18,18,44,65,36,22,34,17,13,9,8,13,8,4,1,0,0,1
中央街,298,137,161,7,9,5,8,30,54,30,25,27,37,42,28,29,29,17,22,22,10,3,0,1
月出１丁目,1000,498,502,91,68,54,77,165,201,147,103,101,106,69,84,62,74,48,28,13,6,1,0,0
月出２丁目,1737,842,895,188,223,217,169,196,176,210,284,282,209,138,103,59,42,39,28,9,5,2,0,0
月出３丁目,547,258,289,31,41,58,86,79,51,53,35,58,91,76,40,39,24,24,12,5,1,1,0,0
月出４丁目,1773,898,875,249,220,215,170,196,199,248,289,254,207,139,77,62,46,49,26,13,8,3,1,0
月出５丁目,480,257,223,57,23,41,55,71,93,70,54,31,46,55,35,33,32,12,13,11,3,1,1,0
月出６丁目,1605,785,820,220,230,217,183,187,185,219,191,197,201,106,66,58,56,40,24,4,6,0,0,0
月出７丁目,684,320,364,70,82,62,82,91,61,93,94,101,89,55,40,23,29,15,7,8,2,0,0,0
月出８丁目,1808,869,939,99,122,194,205,150,153,130,150,188,235,203,166,188,209,120,71,60,22,12,0,0
坪井１丁目,896,385,511,46,42,47,65,139,143,101,72,64,72,83,91,72,71,62,41,35,24,10,1,0
坪井２丁目,785,327,458,46,28,53,57,82,98,86,85,76,80,76,68,59,79,55,31,22,18,8,5,0
坪井３丁目,823,343,480,33,27,70,54,87,65,73,67,60,98,85,70,70,87,78,65,33,25,16,3,0
坪井４丁目,924,404,520,37,25,51,76,149,87,57,61,76,94,93,92,87,108,77,72,44,29,11,2,0
坪井５丁目,1045,465,580,53,34,67,94,122,103,86,86,67,108,125,113,106,110,111,57,41,14,10,2,1
坪井６丁目,1162,545,617,93,105,117,108,134,149,121,144,161,100,117,84,98,69,54,25,16,11,1,0,0
鶴羽田町,3219,1506,1713,346,319,244,265,267,372,409,342,302,318,308,245,238,250,224,116,100,35,18,5,2
手取本町,64,27,37,2,3,4,9,7,0,2,0,10,13,9,10,0,5,6,6,4,1,0,0,0
出町,921,410,511,83,67,77,90,67,85,90,98,86,122,114,72,71,60,56,44,25,11,9,3,1
通町,50,21,29,1,0,0,3,24,17,4,5,2,3,4,2,3,2,0,1,0,0,0,0,0
土河原町,1348,648,700,157,123,87,93,119,174,166,134,143,110,150,120,127,98,85,53,36,10,11,0,0
徳王町,1264,596,668,78,82,102,108,139,141,117,127,141,132,173,126,112,121,71,45,26,14,3,2,0
戸坂町,1096,528,568,108,92,89,107,92,122,119,122,116,112,116,89,89,92,55,57,26,15,6,0,0
戸島町,531,260,271,49,53,69,49,22,69,50,64,61,61,48,54,39,34,35,23,7,4,0,0,0
渡鹿１丁目,1278,646,632,109,136,144,123,140,122,100,185,181,137,167,121,61,50,52,50,26,13,7,0,0
渡鹿２丁目,416,192,224,13,6,21,36,60,54,26,22,38,35,41,36,36,59,48,38,19,11,9,0,0
渡鹿３丁目,1032,509,523,69,80,75,105,181,114,124,84,73,107,99,65,83,101,96,32,27,16,10,0,0
渡鹿４丁目,809,394,415,47,44,70,100,137,84,55,58,89,90,62,75,63,72,58,40,26,25,6,2,0
渡鹿５丁目,1225,613,612,34,107,95,137,363,138,65,82,99,124,105,63,97,118,68,55,46,34,7,1,0
渡鹿６丁目,1275,669,606,68,64,108,138,330,175,110,98,120,122,131,104,83,64,100,68,32,14,8,6,1
渡鹿７丁目,937,474,463,64,64,81,91,199,132,91,78,78,119,94,82,70,60,41,31,13,15,8,0,0
渡鹿８丁目,950,523,427,45,35,61,127,311,158,91,76,87,78,77,62,54,73,68,30,33,7,0,0,0
渡鹿９丁目,141,68,73,3,8,7,18,41,20,10,9,13,16,18,8,7,12,11,7,0,0,1,0,0
中江町,42,22,20,4,2,4,2,6,7,5,5,2,5,5,6,4,4,2,1,0,0,0,0,0
中島町,1001,464,537,47,80,91,58,89,68,86,77,91,112,110,82,100,105,111,79,36,27,14,1,1
中唐人町,175,78,97,16,15,12,18,9,16,17,20,22,13,22,19,14,21,9,5,1,3,1,0,0
中原町,1070,495,575,47,87,92,128,90,83,79,105,88,121,92,125,102,110,76,49,62,23,4,2,0
長嶺西１丁目,1563,742,821,160,185,159,192,194,187,175,167,206,209,149,118,76,49,42,12,11,11,3,0,0
長嶺西２丁目,1522,744,778,108,136,161,156,178,183,162,131,159,201,186,156,135,87,47,34,31,8,7,0,0
長嶺西３丁目,195,97,98,2,13,24,30,27,10,5,13,19,38,22,15,14,22,12,10,10,2,4,0,0
長嶺東１丁目,1349,642,707,156,144,192,182,149,155,144,174,187,154,130,57,45,48,36,22,9,4,3,0,0
長嶺東２丁目,2408,1139,1269,176,234,341,353,254,176,168,209,310,386,345,175,133,104,85,49,28,14,5,2,0
長嶺東３丁目,740,362,378,89,102,112,86,51,64,77,105,121,94,53,29,30,19,15,16,22,11,4,2,0
長嶺東４丁目,975,472,503,102,108,122,94,98,95,120,137,115,109,91,64,70,50,25,21,16,7,3,0,0
長嶺東５丁目,1944,983,961,215,187,193,221,214,236,248,216,247,262,178,131,108,117,71,31,28,17,3,4,0
長嶺東６丁目,1190,578,612,125,97,85,85,131,174,123,120,101,117,132,119,120,114,59,42,16,6,2,0,0
長嶺東７丁目,321,171,150,14,30,57,40,47,42,20,25,57,47,28,21,20,9,9,16,4,3,3,0,0
長嶺東８丁目,1008,546,462,108,78,84,99,118,157,119,101,105,135,105,101,72,66,51,29,10,9,5,2,0
長嶺南１丁目,1296,627,669,172,119,106,133,151,188,196,154,120,153,115,84,87,63,29,23,22,8,0,0,0
長嶺南２丁目,665,305,360,50,58,38,55,108,109,87,66,58,79,58,58,55,46,21,11,6,7,0,0,0
長嶺南３丁目,1841,859,982,141,167,191,231,243,234,182,179,226,311,172,110,113,79,60,33,19,8,1,0,0
長嶺南４丁目,1585,750,835,110,128,158,187,212,183,157,157,186,200,183,124,87,84,71,34,26,27,13,7,1
長嶺南５丁目,608,296,312,45,49,40,57,101,105,71,59,55,84,57,45,34,33,36,17,8,5,2,1,0
長嶺南６丁目,1822,913,909,139,160,238,236,211,197,185,206,272,247,165,134,101,107,67,36,23,8,2,1,0
長嶺南７丁目,1472,722,750,161,193,189,190,128,168,163,178,196,203,126,86,58,52,40,25,21,11,6,0,0
長嶺南８丁目,595,298,297,46,88,95,97,59,50,44,91,92,82,59,26,21,19,4,8,5,5,2,0,0
中無田町,606,277,329,12,44,65,55,62,23,27,45,80,65,69,55,40,91,48,56,24,16,5,1,0
並建町,815,388,427,31,65,73,83,74,61,57,76,71,73,109,76,106,76,61,48,28,22,10,3,0
西阿弥陀寺町,178,76,102,15,9,14,19,6,11,18,26,14,23,21,24,20,12,5,5,9,3,0,0,0
西梶尾町,1491,715,776,173,129,181,158,155,201,177,166,167,181,151,106,80,70,52,35,17,5,1,1,0
錦ケ丘,1442,738,704,166,177,154,143,123,170,239,201,190,137,144,102,66,68,37,24,17,17,3,2,0
西子飼町,446,191,255,8,8,19,34,89,39,18,18,35,50,49,29,52,47,53,34,33,12,9,1,0
西唐人町,57,24,33,4,0,0,4,5,13,1,6,5,1,10,8,8,2,6,5,0,3,0,0,0
西原１丁目,653,330,323,32,63,66,31,64,68,71,73,60,61,72,44,89,88,44,27,15,15,0,0,0
西原２丁目,1067,503,564,83,69,93,86,83,90,99,87,83,99,98,87,114,137,128,64,31,21,14,4,0
西原３丁目,1178,522,656,144,148,68,103,114,143,168,81,97,87,105,114,94,90,58,47,26,8,4,1,0
二の丸,47,13,34,3,6,0,1,19,7,3,2,9,4,3,3,0,0,0,0,0,0,0,0,0
二本木１丁目,246,107,139,6,5,15,15,28,30,17,19,30,15,38,19,37,22,28,14,11,4,0,0,0
二本木２丁目,756,329,427,32,29,35,45,76,69,50,44,61,77,74,86,91,89,94,64,44,16,9,0,0
二本木３丁目,862,395,467,47,44,66,80,85,82,50,63,71,120,137,77,63,82,64,61,38,20,7,0,0
二本木４丁目,962,424,538,30,45,59,72,86,83,60,93,64,88,110,104,114,98,122,65,53,27,10,3,0
二本木５丁目,748,334,414,42,46,67,75,70,80,82,47,83,89,93,92,64,55,40,22,14,15,6,0,0
沼山津１丁目,1150,541,609,102,96,114,106,123,118,117,134,128,122,133,105,85,77,71,34,11,8,7,0,0
沼山津２丁目,1103,541,562,67,88,145,157,121,76,85,112,151,151,117,88,85,75,33,53,22,6,11,1,0
沼山津３丁目,1132,543,589,89,60,106,129,100,102,87,95,144,144,113,95,96,96,101,56,32,22,8,0,0
沼山津４丁目,1490,715,775,112,136,178,168,133,163,131,138,174,210,150,136,91,93,84,48,25,29,5,1,0
野口町,1501,718,783,170,117,121,131,139,185,171,139,112,144,188,146,128,134,73,56,32,27,6,0,0
野田１丁目,217,95,122,16,17,7,17,22,27,33,18,18,15,33,32,14,15,10,6,6,4,1,1,0
野田２丁目,764,359,405,51,34,66,63,70,96,60,42,92,97,83,64,67,93,54,44,25,18,4,0,0
野田３丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
野中１丁目,589,285,304,50,68,49,64,43,43,58,64,86,58,43,52,57,57,41,22,8,8,3,0,0
野中２丁目,630,303,327,50,46,46,42,68,75,64,59,51,76,64,63,80,57,45,22,13,10,0,2,0
野中３丁目,256,127,129,19,18,24,11,39,31,24,30,15,27,43,30,22,19,14,9,7,1,0,0,0
乗越ヶ丘,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
萩原町,3244,1496,1748,344,283,229,304,377,353,391,392,345,417,378,230,202,186,126,95,46,28,11,3,0
白山１丁目,417,189,228,32,35,30,51,40,37,34,38,35,66,57,33,32,21,19,16,9,16,3,2,0
白山２丁目,548,234,314,26,17,22,46,66,63,64,49,47,74,52,43,54,57,45,21,16,11,6,2,1
白山３丁目,361,161,200,8,16,28,29,72,64,33,16,41,45,25,31,24,20,24,20,16,7,2,1,0
八景水谷１丁目,1163,529,634,85,60,86,115,96,113,90,82,94,125,139,128,127,128,106,61,33,19,4,1,0
八景水谷２丁目,4070,2608,1462,401,355,303,767,1520,747,537,430,352,331,240,145,128,151,152,62,25,27,4,1,0
八景水谷３丁目,1382,651,731,86,88,121,168,125,145,113,112,143,183,132,106,138,138,111,58,42,20,4,0,0
八景水谷４丁目,796,393,403,97,74,79,62,69,141,122,112,80,77,59,60,55,48,29,9,13,3,0,0,0
畠口町,4022,1907,2115,537,308,263,351,516,643,686,444,375,403,367,327,183,164,158,101,60,27,15,1,0
八反田１丁目,721,361,360,47,40,57,83,86,78,79,62,75,87,82,93,60,58,47,22,15,8,3,0,0
八反田２丁目,1539,751,788,142,138,137,174,175,184,150,170,154,230,183,144,79,89,61,31,27,15,5,2,0
八反田３丁目,1488,701,787,144,148,183,135,162,164,174,168,180,188,145,96,84,79,63,42,19,13,2,0,0
花園１丁目,713,332,381,42,28,34,72,96,70,45,56,67,103,77,72,76,74,44,48,24,13,4,0,0
花園２丁目,737,329,408,25,48,58,60,80,70,66,33,49,98,61,67,83,69,73,60,36,24,6,0,0
花園３丁目,1763,822,941,156,95,110,141,180,226,176,160,176,178,191,187,181,140,110,89,49,31,9,0,0
花園４丁目,664,334,330,28,37,58,76,80,63,53,41,54,100,106,71,49,64,41,32,32,11,1,1,0
花園５丁目,2602,1263,1339,157,193,194,306,470,301,246,198,225,294,240,231,180,186,196,109,68,57,11,3,0
花園６丁目,2265,1075,1190,125,178,249,250,185,221,123,181,240,277,259,236,191,192,198,114,66,35,18,2,0
花園７丁目,3402,1622,1780,149,209,265,353,438,257,211,244,301,390,399,348,372,380,261,189,112,104,35,6,1
花立１丁目,476,236,240,69,45,47,45,33,46,71,58,47,44,45,21,26,35,39,16,15,7,1,2,0
花立２丁目,976,484,492,114,100,109,70,85,144,112,106,98,110,94,57,72,75,62,26,12,12,2,0,0
花立３丁目,1280,599,681,122,96,130,110,110,151,112,125,117,187,124,82,100,117,98,50,25,17,3,3,0
花立４丁目,619,306,313,69,59,54,62,51,58,80,89,70,68,60,41,53,43,22,27,11,6,2,0,0
花立５丁目,1116,540,576,89,88,126,99,127,119,103,94,107,142,120,126,109,75,70,33,12,12,4,1,0
花立６丁目,1496,735,761,110,143,150,142,177,172,129,143,170,178,173,150,121,121,85,36,17,10,2,2,0
花畑町,87,36,51,2,5,12,2,4,6,6,2,13,11,9,11,9,10,8,7,1,1,2,2,0
八分字町,2615,1271,1344,216,207,273,273,241,290,273,241,293,301,266,191,232,179,177,106,58,43,23,3,0
浜口町,596,277,319,32,63,70,76,28,36,51,50,65,73,57,57,54,61,45,25,15,7,7,1,0
春竹町大字春竹,448,216,232,26,25,42,49,27,68,39,36,47,59,73,55,29,25,24,22,11,5,1,1,0
稗田町,492,211,281,23,35,31,34,25,37,39,38,41,53,51,50,30,71,51,36,30,20,7,1,0
東阿弥陀寺町,1010,479,531,49,67,80,80,108,122,96,67,103,117,93,76,94,111,116,48,30,21,10,1,0
東子飼町,424,187,237,9,9,34,22,93,35,33,30,25,49,43,35,54,53,35,21,20,5,5,1,0
東野１丁目,992,492,500,87,86,90,64,89,125,113,126,104,95,94,88,77,88,65,35,26,26,4,2,0
東野２丁目,869,399,470,42,50,63,78,100,80,61,73,72,113,109,89,88,75,72,50,24,21,7,0,1
東野３丁目,684,316,368,55,34,67,75,74,87,62,58,90,90,70,60,47,45,37,31,11,6,0,1,0
東野４丁目,351,169,182,39,28,18,30,27,43,42,43,24,25,32,36,53,34,24,12,5,5,0,0,0
東本町,7,3,4,0,0,0,0,0,2,0,2,0,0,3,2,1,0,0,0,0,0,0,0,0
東町１丁目,486,412,74,0,0,0,164,437,182,80,21,8,4,2,0,0,0,0,0,0,0,0,0,0
東町２丁目,504,233,271,18,39,71,57,53,36,39,30,44,91,63,56,45,53,23,8,9,2,0,0,0
東町３丁目,3777,1791,1986,391,488,542,405,250,286,408,498,502,503,424,259,212,174,103,81,28,8,6,0,0
東町４丁目,5636,2753,2883,638,918,904,707,395,397,629,882,926,748,519,276,162,130,75,45,23,9,6,0,0
飛田１丁目,537,249,288,41,49,47,44,44,70,57,49,58,82,67,55,38,39,17,14,8,6,1,0,0
飛田２丁目,392,184,208,73,30,21,7,67,103,78,55,32,20,27,14,25,11,4,4,2,3,0,0,0
飛田３丁目,317,153,164,33,27,27,20,46,39,35,35,48,34,40,24,20,12,16,7,4,1,2,0,0
飛田４丁目,476,228,248,60,25,45,26,46,92,57,28,47,34,48,38,47,32,30,26,19,3,1,0,0
飛田町,29,17,12,3,2,0,0,0,0,3,4,5,5,8,4,6,3,2,0,0,1,0,0,0
日吉１丁目,1168,540,628,100,127,119,128,119,134,128,115,111,178,116,82,78,59,41,35,26,10,2,0,0
日吉２丁目,1016,487,529,90,93,97,106,114,97,114,102,89,156,99,94,69,71,45,43,13,5,6,0,0
平田１丁目,543,257,286,36,41,46,37,50,61,53,51,47,46,75,65,56,49,29,24,12,13,7,2,0
平田２丁目,414,210,204,59,22,30,54,42,58,54,41,43,59,37,39,29,13,22,8,7,6,0,0,1
平山町,272,114,158,15,18,38,23,13,12,22,22,33,36,24,25,26,22,24,22,8,3,0,0,0
広木町,1537,744,793,120,117,163,160,126,141,139,151,164,179,133,143,148,138,105,73,36,37,5,3,0
古桶屋町,12,5,7,0,0,0,3,2,0,2,0,0,2,4,1,1,0,1,1,0,0,0,0,0
古川町,104,51,53,11,14,6,6,38,17,21,11,13,3,9,1,0,1,1,2,1,0,0,0,0
古京町,85,41,44,2,21,33,29,8,2,6,2,3,2,0,5,10,0,0,0,2,1,0,0,0
古大工町,494,220,274,75,41,21,24,73,84,85,79,45,39,37,13,12,25,8,6,14,12,15,5,1
平成３丁目,424,219,205,45,36,22,21,92,86,86,46,49,33,31,21,27,20,15,5,5,3,0,0,0
保田窪１丁目,609,322,287,48,47,51,96,123,72,62,55,56,50,58,48,57,45,29,15,10,8,1,0,0
保田窪３丁目,1079,503,576,96,105,91,88,100,111,116,127,117,119,125,72,65,94,75,42,21,10,5,3,0
保田窪４丁目,1259,616,643,104,75,109,136,177,164,121,106,126,147,132,112,123,83,84,32,23,18,3,0,0
保田窪５丁目,1203,601,602,129,134,105,107,133,153,164,158,122,138,121,84,81,67,38,41,11,12,5,1,0
保田窪本町,1426,687,739,95,129,107,105,285,202,170,137,144,124,156,94,101,87,73,33,35,23,10,1,2
本荘１丁目,50,3,47,0,0,0,0,19,11,10,5,2,0,1,2,3,0,0,0,0,0,0,0,0
本荘２丁目,600,270,330,38,33,41,44,86,67,52,44,46,66,68,46,53,64,58,36,18,10,0,0,0
本荘３丁目,513,211,302,23,29,14,19,103,105,82,47,41,61,50,22,32,32,22,18,10,12,1,1,0
本荘４丁目,516,205,311,22,20,33,32,88,101,58,47,46,45,46,43,39,43,27,17,6,8,0,0,0
本荘５丁目,1178,524,654,59,64,45,83,130,169,132,83,84,122,118,124,115,102,104,76,59,18,10,3,2
本荘６丁目,906,435,471,42,44,35,43,138,137,129,77,70,90,91,83,118,71,50,53,33,29,7,1,0
本荘町,1086,533,553,97,100,69,85,147,197,123,115,83,117,142,91,65,69,46,41,22,7,2,1,0
本丸,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
孫代町,462,219,243,35,33,31,54,57,41,37,32,49,71,62,37,29,29,38,20,14,6,6,0,0
松尾町上松尾,3523,1684,1839,212,240,276,308,347,348,300,305,296,447,432,399,358,316,260,163,113,70,14,3,0
松尾町近津,512,240,272,20,24,52,45,41,36,23,43,64,66,45,44,46,55,68,43,21,14,2,0,0
松尾町平山,243,123,120,15,21,19,12,20,27,24,17,20,19,21,27,26,44,25,10,9,5,5,0,0
松原町,19,9,10,0,0,1,5,1,0,3,0,2,0,4,0,3,4,3,0,0,0,2,0,0
馬渡１丁目,200,96,104,54,14,19,7,14,48,70,35,18,9,7,0,1,0,0,0,0,0,0,0,0
馬渡２丁目,646,328,318,195,80,40,25,32,122,229,122,50,36,21,11,6,3,0,1,1,0,0,0,0
万楽寺町,312,150,162,13,23,31,35,27,17,29,23,28,47,27,21,45,26,31,18,11,5,5,0,0
貢町,908,463,445,84,78,91,78,94,67,102,75,87,102,93,66,107,97,59,41,31,10,8,1,0
美登里町,665,306,359,31,22,61,80,50,37,52,28,51,96,86,55,78,65,48,70,30,23,8,0,0
